"","Route.Type","Route","Stop.Code","Stop.Seq","Stop.Name","LAT","LONG","Stage"
"305","Non-BRTS","103A-D","103A-D-42","42","Vanaj Corner",18.507474,73.807361,"15"
"306","Non-BRTS","103A-D","103A-D-43","43","Pratiknagar",18.508346,73.809797,"15"
"307","Non-BRTS","103A-D","103A-D-44","44","Jai Bhavaninagar",18.509559,73.812613,"16"
"308","Non-BRTS","103A-D","103A-D-45","45","Anandnagar Kothrud",18.509819,73.81482,"16"
"309","Non-BRTS","103A-D","103A-D-46","46","Ideal Colony",18.51017,73.817161,"16"
"310","Non-BRTS","103A-D","103A-D-47","47","More Vidyalay",18.509974,73.821185,"16"
"311","Non-BRTS","103A-D","103A-D-48","48","Paud Phata",18.505422,73.824295,"16"
"312","Non-BRTS","103A-D","103A-D-49","49","SNDT College",18.507228,73.828329,"17"
"313","Non-BRTS","103A-D","103A-D-50","50","Nal Stop",18.508895,73.832018,"17"
"314","Non-BRTS","103A-D","103A-D-51","51","Sonal Hall",18.510405,73.834854,"17"
"315","Non-BRTS","103A-D","103A-D-52","52","Garware College",18.512112,73.838403,"17"
"316","Non-BRTS","103A-D","103A-D-53","53","Deccan Corner",18.513955,73.841853,"17"
"317","Non-BRTS","103A-D","103A-D-54","54","Sahitya Parishad",18.510901,73.845689,"18"
"318","Non-BRTS","103A-D","103A-D-55","55","Maharashtra Mandal",18.509618,73.847475,"18"
"319","Non-BRTS","103A-D","103A-D-56","56","SP College",18.507182,73.851614,"18"
"320","Non-BRTS","103A-D","103A-D-57","57","Madiwale Colony",18.506216,73.85265,"18"
"321","Non-BRTS","103A-D","103A-D-58","58","Hirabaug",18.50446,73.854932,"18"
"322","Non-BRTS","103A-D","103A-D-59","59","Swargate Corner",18.501739,73.857825,"18"
"323","Non-BRTS","103A-D","103A-D-60","60","Swargate",18.500441,73.859475,"19"
"324","Non-BRTS","103A-D","103A-D-61","61","Lakshminarayan",18.496895,73.858215,"19"
"325","Non-BRTS","103A-D","103A-D-62","62","ST Colony",18.49301,73.857955,"19"
"326","Non-BRTS","103A-D","103A-D-63","63","Bhapkar Petrol Pump",18.489664,73.857645,"19"
"327","Non-BRTS","103A-D","103A-D-64","64","Aranyeshwar Corner",18.486381,73.857675,"19"
"328","Non-BRTS","103A-D","103A-D-65","65","Natubaug",18.48103,73.857167,"20"
"329","Non-BRTS","103A-D","103A-D-66","66","Padmawati",18.477347,73.857244,"20"
"330","Non-BRTS","103A-D","103A-D-67","67","Shankar Maharaj Math",18.470738,73.857234,"20"
"331","Non-BRTS","103A-D","103A-D-68","68","Balajinagar",18.464405,73.858154,"21"
"332","Non-BRTS","103A-D","103A-D-69","69","Bharati Vidyapeeth Gate",18.457434,73.8582,"21"
"333","Non-BRTS","103A-D","103A-D-70","70","Sarpodyan",18.454675,73.85853,"21"
"334","Non-BRTS","103A-D","103A-D-71","71","Morebaug",18.449848,73.858307,"21"
"335","Non-BRTS","103A-D","103A-D-72","72","Katraj ",18.447486,73.859609,"22"
"336","Non-BRTS","103A-U","103A-U-00","0","Katraj",18.446561,73.858869,"1"
"337","Non-BRTS","103A-U","103A-U-01","1","Morebaug",18.449829,73.858087,"1"
"338","Non-BRTS","103A-U","103A-U-02","2","Sarpodyan",18.453916,73.85836,"1"
"339","Non-BRTS","103A-U","103A-U-03","3","Bharati Vidyapeeth Gate",18.457616,73.858154,"1"
"340","Non-BRTS","103A-U","103A-U-04","4","Balajinagar",18.464558,73.857973,"2"
"341","Non-BRTS","103A-U","103A-U-05","5","Shankar Maharaj Math",18.470349,73.857067,"2"
"342","Non-BRTS","103A-U","103A-U-06","6","Padmawati",18.47736,73.85701,"2"
"343","Non-BRTS","103A-U","103A-U-07","7","Natubaug",18.481595,73.857094,"3"
"344","Non-BRTS","103A-U","103A-U-08","8","Aranyeshwar Corner",18.486482,73.857507,"3"
"345","Non-BRTS","103A-U","103A-U-09","9","Bhapkar Petrol Pump",18.48971,73.85765,"3"
"346","Non-BRTS","103A-U","103A-U-10","10","ST Colony",18.49361,73.857798,"3"
"347","Non-BRTS","103A-U","103A-U-11","11","Lakshminarayan",18.496397,73.857896,"3"
"348","Non-BRTS","103A-U","103A-U-12","12","Swargate",18.499353,73.858142,"4"
"349","Non-BRTS","103A-U","103A-U-13","13","Nehru Stadium",18.50111,73.85552,"4"
"350","Non-BRTS","103A-U","103A-U-14","14","Sarasbaug",18.503333,73.853667,"4"
"351","Non-BRTS","103A-U","103A-U-15","15","Madiwale Colony",18.505837,73.852951,"4"
"352","Non-BRTS","103A-U","103A-U-16","16","SP College",18.507333,73.85089,"4"
"353","Non-BRTS","103A-U","103A-U-17","17","Maharashtra Mandal",18.509529,73.847532,"4"
"354","Non-BRTS","103A-U","103A-U-18","18","Sahitya Parishad",18.511114,73.845454,"5"
"355","Non-BRTS","103A-U","103A-U-19","19","Deccan Corner",18.513532,73.841372,"5"
"356","Non-BRTS","103A-U","103A-U-20","20","Garware College",18.512424,73.838716,"5"
"357","Non-BRTS","103A-U","103A-U-21","21","Sonal Hall",18.510452,73.834959,"5"
"358","Non-BRTS","103A-U","103A-U-22","22","Nal Stop",18.50902,73.831963,"5"
"359","Non-BRTS","103A-U","103A-U-23","23","SNDT College",18.507301,73.828511,"6"
"360","Non-BRTS","103A-U","103A-U-24","24","Paud Phata",18.506051,73.826171,"6"
"361","Non-BRTS","103A-U","103A-U-25","25","More Vidyalay",18.510422,73.819579,"6"
"362","Non-BRTS","103A-U","103A-U-26","26","Ideal Colony",18.510847,73.817492,"6"
"363","Non-BRTS","103A-U","103A-U-27","27","Anandnagar Kothrud",18.509512,73.814236,"6"
"364","Non-BRTS","103A-U","103A-U-28","28","Jai Bhavaninagar",18.509323,73.812005,"7"
"365","Non-BRTS","103A-U","103A-U-29","29","Pratiknagar",18.508096,73.809435,"7"
"366","Non-BRTS","103A-U","103A-U-30","30","Vanaj Corner",18.507322,73.807385,"7"
"367","Non-BRTS","103A-U","103A-U-31","31","Vanaj Company",18.506987,73.803987,"7"
"368","Non-BRTS","103A-U","103A-U-32","32","Kachara Depot Kothrud",18.507414,73.799267,"7"
"369","Non-BRTS","103A-U","103A-U-33","33","Bharatinagar",18.507729,73.796915,"7"
"370","Non-BRTS","103A-U","103A-U-34","34","Kothrud Depot",18.507857,73.79494,"8"
"371","Non-BRTS","103A-U","103A-U-35","35","Shinde Farm",18.5083,73.790417,"8"
"372","Non-BRTS","103A-U","103A-U-36","36","Chandani Chowk",18.507828,73.783257,"9"
"373","Non-BRTS","103A-U","103A-U-37","37","Shindenagar Bawdhan",18.512221,73.782226,"9"
"374","Non-BRTS","103A-U","103A-U-38","38","Bavdhangaon",18.516943,73.781253,"9"
"375","Non-BRTS","103A-U","103A-U-39","39","Bavdhan Phata",18.522597,73.77984,"9"
"376","Non-BRTS","103A-U","103A-U-40","40","Bharat Ele Company",18.525975,73.781777,"10"
"377","Non-BRTS","103A-U","103A-U-41","41","Pashan Tank Rasta",18.52692,73.790348,"10"
"378","Non-BRTS","103A-U","103A-U-42","42","ARDE Colony",18.533527,73.793763,"11"
"379","Non-BRTS","103A-U","103A-U-43","43","MES Pumping Station",18.536562,73.795668,"11"
"380","Non-BRTS","103A-U","103A-U-44","44","Pashan Naka",18.537647,73.79585,"11"
"381","Non-BRTS","103A-U","103A-U-45","45","Kokate Aali",18.53898,73.793805,"12"
"382","Non-BRTS","103A-U","103A-U-46","46","Dattamandir Pashan Road",18.54154,73.79184,"12"
"383","Non-BRTS","103A-U","103A-U-47","47","Balaji Mandir",18.54285,73.78982,"12"
"384","Non-BRTS","103A-U","103A-U-48","48","Vishwakarma",18.54335,73.78689,"12"
"385","Non-BRTS","103A-U","103A-U-49","49","Sai Chowk Pashan Sus Road",18.54348,73.78518,"12"
"386","Non-BRTS","103A-U","103A-U-50","50","Pandavnagar Pashan",18.54394,73.78273,"12"
"387","Non-BRTS","103A-U","103A-U-51","51","Abhinav College",18.54508,73.778793,"13"
"388","Non-BRTS","103A-U","103A-U-52","52","Suskhind Phata",18.54734,73.772743,"13"
"389","Non-BRTS","103A-U","103A-U-53","53","Girme Park",18.55005,73.772237,"14"
"390","Non-BRTS","103A-U","103A-U-54","54","Yashoda Niwas",18.563775,73.76763,"14"
"391","Non-BRTS","103A-U","103A-U-55","55","Balewadi Stadium",18.574791,73.763447,"15"
"392","Non-BRTS","103A-U","103A-U-56","56","Digambar Marble",18.582898,73.760515,"15"
"393","Non-BRTS","103A-U","103A-U-57","57","Wakad Bridge",18.591343,73.757192,"16"
"394","Non-BRTS","103A-U","103A-U-58","58","Sawtamali Mandir",18.59175,73.75453,"16"
"395","Non-BRTS","103A-U","103A-U-59","59","Hinjawadi Jakat Naka",18.59585,73.74027,"17"
"396","Non-BRTS","103A-U","103A-U-60","60","Shivaji Chowk Hinjawadi",18.590952,73.73889,"17"
"397","Non-BRTS","103A-U","103A-U-61","61","Infosys Phase 1",18.586282,73.733402,"18"
"398","Non-BRTS","103A-U","103A-U-62","62","Siemens",18.591,73.732934,"18"
"399","Non-BRTS","103A-U","103A-U-63","63","Bank Of Maharashtra Hinjawadi",18.594083,73.729656,"18"
"400","Non-BRTS","103A-U","103A-U-64","64","Tata Johnsan",18.594354,73.728016,"18"
"401","Non-BRTS","103A-U","103A-U-65","65","Wipro Company Circle",18.596842,73.718571,"19"
"402","Non-BRTS","103A-U","103A-U-66","66","Emcure",18.595986,73.713552,"19"
"403","Non-BRTS","103A-U","103A-U-67","67","Infosys Phase 2",18.593656,73.708357,"20"
"404","Non-BRTS","103A-U","103A-U-68","68","Power House Hinjawadi",18.58916,73.70516,"20"
"405","Non-BRTS","103A-U","103A-U-69","69","Tata Motors",18.586665,73.699956,"21"
"406","Non-BRTS","103A-U","103A-U-70","70","Tech Mahindra",18.581215,73.687763,"21"
"407","Non-BRTS","103A-U","103A-U-71","71","Hinjawadi Maan Phase 3",18.576539,73.688389,"22"
"408","Non-BRTS","103C-D","103C-D-00","0","Hinjawadi Maan Phase 3",18.576553,73.688178,"1"
"409","Non-BRTS","103C-D","103C-D-01","1","Mahindra Tech",18.581103,73.687598,"1"
"410","Non-BRTS","103C-D","103C-D-02","2","Tata Motors",18.586817,73.699878,"2"
"411","Non-BRTS","103C-D","103C-D-03","3","Power House Hinjawadi",18.58899,73.7054,"2"
"412","Non-BRTS","103C-D","103C-D-04","4","Infosys Phase 2",18.593516,73.707679,"3"
"413","Non-BRTS","103C-D","103C-D-05","5","Emcure",18.59594,73.71302,"3"
"414","Non-BRTS","103C-D","103C-D-06","6","Wipro Company Circle",18.596911,73.718287,"4"
"415","Non-BRTS","103C-D","103C-D-07","7","Tata Johnsan",18.594508,73.728077,"4"
"416","Non-BRTS","103C-D","103C-D-08","8","Geometric",18.593307,73.732353,"4"
"417","Non-BRTS","103C-D","103C-D-09","9","Siemens",18.587633,73.733312,"4"
"418","Non-BRTS","103C-D","103C-D-10","10","Infosys Phase 1",18.586529,73.733807,"5"
"419","Non-BRTS","103C-D","103C-D-11","11","Shivaji Chowk Hinjawadi",18.591606,73.738883,"5"
"420","Non-BRTS","103C-D","103C-D-12","12","Hinjawadi Jakat Naka",18.59585,73.74031,"6"
"421","Non-BRTS","103C-D","103C-D-13","13","Sawtamali Mandir",18.592078,73.754691,"6"
"422","Non-BRTS","103C-D","103C-D-14","14","Wakad Bridge",18.592183,73.756818,"7"
"423","Non-BRTS","103C-D","103C-D-15","15","Digambar Marble",18.582898,73.760515,"7"
"424","Non-BRTS","103C-D","103C-D-16","16","Balewadi Stadium",18.57274,73.76413,"8"
"425","Non-BRTS","103C-D","103C-D-17","17","Radha Hotel",18.568176,73.766497,"8"
"426","Non-BRTS","103C-D","103C-D-18","18","Yashoda Niwas",18.564078,73.767816,"8"
"427","Non-BRTS","103C-D","103C-D-19","19","Girme Park",18.548395,73.773443,"9"
"428","Non-BRTS","103C-D","103C-D-20","20","West Wing Society",18.54822,73.77373,"9"
"429","Non-BRTS","103C-D","103C-D-21","21","Suskhind Phata",18.547318,73.772755,"9"
"430","Non-BRTS","103C-D","103C-D-22","22","Abhinav College",18.545238,73.778687,"10"
"431","Non-BRTS","103C-D","103C-D-23","23","Pandavnagar Pashan",18.54404,73.78277,"10"
"432","Non-BRTS","103C-D","103C-D-24","24","Sai Chowk Pashan Sus Road",18.54358,73.78568,"10"
"433","Non-BRTS","103C-D","103C-D-25","25","Vishwakarma",18.54328,73.7868,"10"
"434","Non-BRTS","103C-D","103C-D-26","26","Balaji Mandir",18.54267,73.79015,"10"
"435","Non-BRTS","103C-D","103C-D-27","27","Dattamandir Pashan Road",18.54158,73.79195,"10"
"436","Non-BRTS","103C-D","103C-D-28","28","Kokate Aali",18.539475,73.793939,"11"
"437","Non-BRTS","103C-D","103C-D-29","29","Pashan Naka",18.538037,73.797096,"11"
"438","Non-BRTS","103C-D","103C-D-30","30","MES Pumping Station",18.536562,73.795668,"11"
"439","Non-BRTS","103C-D","103C-D-31","31","ARDE Colony",18.533527,73.793763,"12"
"440","Non-BRTS","103C-D","103C-D-32","32","Pashan Tank Rasta",18.526654,73.78674,"12"
"441","Non-BRTS","103C-D","103C-D-33","33","Bharat Ele Company",18.526118,73.781996,"13"
"442","Non-BRTS","103C-D","103C-D-34","34","Bavdhan Phata",18.522516,73.77991,"13"
"443","Non-BRTS","103C-D","103C-D-35","35","Bavdhangaon",18.515385,73.782143,"13"
"444","Non-BRTS","103C-D","103C-D-36","36","Shindenagar Bawdhan",18.512221,73.782226,"13"
"445","Non-BRTS","103C-D","103C-D-37","37","Chandani Chowk",18.5073,73.7849,"14"
"446","Non-BRTS","103C-D","103C-D-38","38","Shinde Farm",18.508467,73.789879,"14"
"447","Non-BRTS","103C-D","103C-D-39","39","Kothrud Depot",18.508068,73.795788,"15"
"448","Non-BRTS","103C-D","103C-D-40","40","Bharatinagar",18.507697,73.797043,"15"
"449","Non-BRTS","103C-D","103C-D-41","41","Kachara Depot Kothrud",18.507567,73.799753,"15"
"450","Non-BRTS","103C-D","103C-D-42","42","Vanaj Company",18.507143,73.80392,"15"
"451","Non-BRTS","103C-D","103C-D-43","43","Vanaj Corner",18.507322,73.807385,"15"
"452","Non-BRTS","103C-D","103C-D-44","44","Pratiknagar",18.508345,73.809797,"15"
"453","Non-BRTS","103C-D","103C-D-45","45","Jai Bhavaninagar",18.509559,73.812613,"16"
"454","Non-BRTS","103C-D","103C-D-46","46","Anandnagar Kothrud",18.509819,73.81482,"16"
"455","Non-BRTS","103C-D","103C-D-47","47","Ideal Colony",18.51017,73.817161,"16"
"456","Non-BRTS","103C-D","103C-D-48","48","More Vidyalay",18.51038,73.82063,"16"
"457","Non-BRTS","103C-D","103C-D-49","49","Paud Phata",18.505422,73.824295,"16"
"458","Non-BRTS","103C-D","103C-D-50","50","SNDT College",18.507228,73.828329,"17"
"459","Non-BRTS","103C-D","103C-D-51","51","Nal Stop",18.508895,73.832018,"17"
"460","Non-BRTS","103C-D","103C-D-52","52","Sonal Hall",18.510405,73.834854,"17"
"461","Non-BRTS","103C-D","103C-D-53","53","Garware College",18.512112,73.838403,"17"
"462","Non-BRTS","103C-D","103C-D-54","54","Deccan Corner",18.513955,73.841853,"17"
"463","Non-BRTS","103C-D","103C-D-55","55","Sahitya Parishad",18.510901,73.845717,"18"
"464","Non-BRTS","103C-D","103C-D-56","56","Maharashtra Mandal",18.509646,73.847397,"18"
"465","Non-BRTS","103C-D","103C-D-57","57","SP College",18.507086,73.85141,"18"
"466","Non-BRTS","103C-D","103C-D-58","58","Madiwale Colony",18.506132,73.852753,"18"
"467","Non-BRTS","103C-D","103C-D-59","59","Hirabaug",18.50451,73.85468,"18"
"468","Non-BRTS","103C-D","103C-D-60","60","Swargate Corner",18.501739,73.857825,"18"
"469","Non-BRTS","103C-D","103C-D-61","61","Swargate",18.500441,73.859475,"19"
"470","Non-BRTS","103C-U","103C-U-00","0","Swargate",18.499353,73.858142,"1"
"471","Non-BRTS","103C-U","103C-U-01","1","Nehru Stadium",18.50111,73.85552,"1"
"472","Non-BRTS","103C-U","103C-U-02","2","Sarasbaug",18.503333,73.853667,"1"
"473","Non-BRTS","103C-U","103C-U-03","3","Madiwale Colony",18.505837,73.852951,"1"
"474","Non-BRTS","103C-U","103C-U-04","4","SP College",18.507333,73.85089,"1"
"475","Non-BRTS","103C-U","103C-U-05","5","Maharashtra Mandal",18.509529,73.847532,"1"
"476","Non-BRTS","103C-U","103C-U-06","6","Sahitya Parishad",18.511114,73.845454,"2"
"477","Non-BRTS","103C-U","103C-U-07","7","Deccan Corner",18.513532,73.841372,"2"
"478","Non-BRTS","103C-U","103C-U-08","8","Garware College",18.512424,73.838716,"2"
"479","Non-BRTS","103C-U","103C-U-09","9","Sonal Hall",18.510452,73.834959,"2"
"480","Non-BRTS","103C-U","103C-U-10","10","Nal Stop",18.50902,73.831963,"2"
"481","Non-BRTS","103C-U","103C-U-11","11","SNDT College",18.507301,73.828511,"3"
"482","Non-BRTS","103C-U","103C-U-12","12","Paud Phata",18.506051,73.826171,"3"
"483","Non-BRTS","103C-U","103C-U-13","13","More Vidyalay",18.510422,73.819579,"3"
"484","Non-BRTS","103C-U","103C-U-14","14","Ideal Colony",18.510847,73.817492,"3"
"485","Non-BRTS","103C-U","103C-U-15","15","Anandnagar Kothrud",18.509511,73.814236,"3"
"486","Non-BRTS","103C-U","103C-U-16","16","Jai Bhavaninagar",18.509323,73.812005,"4"
"487","Non-BRTS","103C-U","103C-U-17","17","Pratiknagar",18.508096,73.809435,"4"
"488","Non-BRTS","103C-U","103C-U-18","18","Vanaj Corner",18.507322,73.807385,"4"
"489","Non-BRTS","103C-U","103C-U-19","19","Vanaj Company",18.506987,73.803987,"4"
"490","Non-BRTS","103C-U","103C-U-20","20","Kachara Depot Kothrud",18.507414,73.799267,"4"
"491","Non-BRTS","103C-U","103C-U-21","21","Bharatinagar",18.507729,73.796915,"4"
"492","Non-BRTS","103C-U","103C-U-22","22","Kothrud Depot",18.507672,73.794661,"5"
"493","Non-BRTS","103C-U","103C-U-23","23","Shinde Farm",18.5083,73.790417,"5"
"494","Non-BRTS","103C-U","103C-U-24","24","Chandani Chowk",18.507828,73.783257,"6"
"495","Non-BRTS","103C-U","103C-U-25","25","Shindenagar Bawdhan",18.512221,73.782226,"6"
"496","Non-BRTS","103C-U","103C-U-26","26","Bavdhangaon",18.516943,73.781253,"6"
"497","Non-BRTS","103C-U","103C-U-27","27","Bavdhan Phata",18.522597,73.77984,"6"
"498","Non-BRTS","103C-U","103C-U-28","28","Bharat Ele Company",18.525975,73.781777,"7"
"499","Non-BRTS","103C-U","103C-U-29","29","Pashan Tank Rasta",18.52692,73.790348,"7"
"500","Non-BRTS","103C-U","103C-U-30","30","ARDE Colony",18.533527,73.793763,"8"
"501","Non-BRTS","103C-U","103C-U-31","31","MES Pumping Station",18.536562,73.795668,"8"
"502","Non-BRTS","103C-U","103C-U-32","32","Pashan Naka",18.537647,73.79585,"8"
"503","Non-BRTS","103C-U","103C-U-33","33","Kokate Aali",18.53898,73.793805,"9"
"504","Non-BRTS","103C-U","103C-U-34","34","Dattamandir Pashan Road",18.54154,73.79184,"9"
"505","Non-BRTS","103C-U","103C-U-35","35","Balaji Mandir",18.54285,73.78982,"9"
"506","Non-BRTS","103C-U","103C-U-36","36","Vishwakarma",18.54335,73.78689,"9"
"507","Non-BRTS","103C-U","103C-U-37","37","Sai Chowk Pashan Sus Road",18.54348,73.78518,"9"
"508","Non-BRTS","103C-U","103C-U-38","38","Pandavnagar Pashan",18.54394,73.78273,"9"
"509","Non-BRTS","103C-U","103C-U-39","39","Abhinav College",18.54508,73.778793,"10"
"510","Non-BRTS","103C-U","103C-U-40","40","Suskhind Phata",18.54734,73.772743,"10"
"511","Non-BRTS","103C-U","103C-U-41","41","Girme Park",18.55005,73.772237,"11"
"512","Non-BRTS","103C-U","103C-U-42","42","Yashoda Niwas",18.563775,73.76763,"11"
"513","Non-BRTS","103C-U","103C-U-43","43","Radha Hotel",18.569858,73.765062,"11"
"514","Non-BRTS","103C-U","103C-U-44","44","Balewadi Stadium",18.57274,73.76413,"12"
"515","Non-BRTS","103C-U","103C-U-45","45","Digambar Marble",18.582898,73.760515,"12"
"516","Non-BRTS","103C-U","103C-U-46","46","Wakad Bridge",18.591343,73.757192,"13"
"517","Non-BRTS","103C-U","103C-U-47","47","Sawtamali Mandir",18.59175,73.75453,"13"
"518","Non-BRTS","103C-U","103C-U-48","48","Hinjawadi Jakat Naka",18.59585,73.74027,"14"
"519","Non-BRTS","103C-U","103C-U-49","49","Shivaji Chowk Hinjawadi",18.590952,73.73889,"14"
"520","Non-BRTS","103C-U","103C-U-50","50","Infosys Phase 1",18.586282,73.733402,"15"
"521","Non-BRTS","103C-U","103C-U-51","51","Siemens",18.591,73.732934,"15"
"522","Non-BRTS","103C-U","103C-U-52","52","Bank Of Maharashtra Hinjawadi",18.594083,73.729655,"15"
"523","Non-BRTS","103C-U","103C-U-53","53","Tata Johnsan",18.594354,73.728016,"15"
"524","Non-BRTS","103C-U","103C-U-54","54","Wipro Company Circle",18.596842,73.718571,"16"
"525","Non-BRTS","103C-U","103C-U-55","55","Emcure",18.59594,73.71302,"16"
"526","Non-BRTS","103C-U","103C-U-56","56","Infosys Phase 2",18.593656,73.708357,"17"
"527","Non-BRTS","103C-U","103C-U-57","57","Power House Hinjawadi",18.58916,73.70516,"17"
"528","Non-BRTS","103C-U","103C-U-58","58","Tata Motors",18.586665,73.699956,"18"
"529","Non-BRTS","103C-U","103C-U-59","59","Tech Mahindra",18.581215,73.687763,"18"
"530","Non-BRTS","103C-U","103C-U-60","60","Hinjawadi Maan Phase 3",18.576539,73.688389,"19"
"531","Non-BRTS","103-D","103-D-00","0","Kothrud Depot",18.50788,73.79493,"1"
"532","Non-BRTS","103-D","103-D-01","1","Bharatinagar",18.507874,73.797121,"1"
"533","Non-BRTS","103-D","103-D-02","2","Kachara Depot Kothrud",18.50761,73.79931,"1"
"534","Non-BRTS","103-D","103-D-03","3","Vanaj Company",18.507173,73.804092,"1"
"535","Non-BRTS","103-D","103-D-04","4","Vanaj Corner",18.50758,73.80785,"1"
"536","Non-BRTS","103-D","103-D-05","5","Pratiknagar",18.50844,73.8102,"1"
"537","Non-BRTS","103-D","103-D-06","6","Jai Bhavaninagar",18.50956,73.81243,"2"
"538","Non-BRTS","103-D","103-D-07","7","Anandnagar Kothrud",18.509819,73.81482,"2"
"539","Non-BRTS","103-D","103-D-08","8","Ideal Colony",18.51017,73.817161,"2"
"540","Non-BRTS","103-D","103-D-09","9","More Vidyalay",18.509974,73.821185,"2"
"541","Non-BRTS","103-D","103-D-10","10","Paud Phata",18.505422,73.824295,"2"
"542","Non-BRTS","103-D","103-D-11","11","SNDT College",18.507228,73.828329,"3"
